SegmentName,ProductId,NumberOfReviews,AverageScore,AverageHelpfulnessRatio,AverageReviewLength,RecommendationScore
Loyal Positive Reviewers,B001E5DZZ2,5,4.6,0.3,203.4,3.3099999999999996
Loyal Positive Reviewers,B002NLY0QE,5,4.6,0.3,472.8,3.3099999999999996
Loyal Positive Reviewers,B000E8Y5CM,11,4.7272727272727275,0.0,363.27272727272725,3.309090909090909
Loyal Positive Reviewers,B000FRS9NI,11,4.7272727272727275,0.0,396.3636363636364,3.309090909090909
Loyal Positive Reviewers,B000GBTLOE,11,4.7272727272727275,0.0,206.54545454545453,3.309090909090909
Loyal Positive Reviewers,B001EQ5D6U,14,4.642857142857143,0.19523809523809524,318.5,3.3085714285714287
Loyal Positive Reviewers,B000FPM5DA,13,4.6923076923076925,0.07692307692307693,433.2307692307692,3.3076923076923075
Loyal Positive Reviewers,B0029NVMXA,13,4.6923076923076925,0.07692307692307693,527.6153846153846,3.3076923076923075
Loyal Positive Reviewers,B001E5E3IA,13,4.538461538461538,0.43581418581418585,558.0769230769231,3.3076673326673323
Loyal Positive Reviewers,B002CZNCPG,7,4.571428571428571,0.35714285714285715,419.85714285714283,3.307142857142857
Loyal Positive Reviewers,B002ZOPRT8,17,4.705882352941177,0.0392156862745098,421.8235294117647,3.3058823529411763
Loyal Positive Reviewers,B000ER5EKA,22,4.681818181818182,0.09090909090909091,564.5454545454545,3.3045454545454542
Loyal Positive Reviewers,B000SATIGO,12,4.666666666666667,0.125,377.1666666666667,3.3041666666666667
Loyal Positive Reviewers,B008FHUDW0,79,4.6455696202531644,0.17402049427365882,311.6835443037975,3.3041048824593124
Loyal Positive Reviewers,B001EO650A,25,4.72,0.0,300.8,3.304
Loyal Positive Reviewers,B001GVIUXQ,16,4.5625,0.3645833333333333,346.25,3.3031249999999996
Loyal Positive Reviewers,B003OPCL5U,12,4.666666666666667,0.12037037037037036,254.41666666666666,3.3027777777777776
Loyal Positive Reviewers,B001FSISZK,8,4.625,0.2125,509.0,3.30125
Loyal Positive Reviewers,B000CQ6KSI,7,4.714285714285714,0.0,210.85714285714286,3.3
Loyal Positive Reviewers,B000E48IPG,7,4.714285714285714,0.0,550.2857142857143,3.3
Loyal Positive Reviewers,B000FKIYMG,7,4.714285714285714,0.0,250.85714285714286,3.3
Loyal Positive Reviewers,B000FL52IY,9,4.666666666666667,0.1111111111111111,347.6666666666667,3.3
Loyal Positive Reviewers,B000G7P50M,9,4.666666666666667,0.1111111111111111,355.3333333333333,3.3
Loyal Positive Reviewers,B000H221Q2,7,4.714285714285714,0.0,306.2857142857143,3.3
Loyal Positive Reviewers,B000LKXJEI,59,4.661016949152542,0.12429378531073446,359.7118644067797,3.3
Loyal Positive Reviewers,B000NME632,7,4.714285714285714,0.0,471.14285714285717,3.3
Loyal Positive Reviewers,B000VK9VQS,3,4.666666666666667,0.1111111111111111,336.0,3.3
Loyal Positive Reviewers,B00125NFXQ,3,4.666666666666667,0.1111111111111111,173.66666666666666,3.3
Loyal Positive Reviewers,B0012KCUNC,6,4.5,0.5,299.3333333333333,3.3
Loyal Positive Reviewers,B0015R9BQG,59,4.661016949152542,0.12429378531073446,359.7118644067797,3.3
Loyal Positive Reviewers,B0016687F2,21,4.714285714285714,0.0,220.71428571428572,3.3
Loyal Positive Reviewers,B001E77LT6,8,4.625,0.20833333333333331,525.5,3.3
Loyal Positive Reviewers,B001ELLAEY,7,4.714285714285714,0.0,349.57142857142856,3.3
Loyal Positive Reviewers,B001IZIC7E,7,4.714285714285714,0.0,268.42857142857144,3.3
Loyal Positive Reviewers,B00248CB30,7,4.714285714285714,0.0,193.42857142857142,3.3
Loyal Positive Reviewers,B002ZOPTYQ,7,4.714285714285714,0.0,329.2857142857143,3.3
Loyal Positive Reviewers,B00390BRVE,4,4.5,0.5,497.0,3.3
Loyal Positive Reviewers,B00434MNNQ,3,4.666666666666667,0.1111111111111111,307.6666666666667,3.3
Loyal Positive Reviewers,B0045TVL6E,7,4.714285714285714,0.0,365.57142857142856,3.3
Loyal Positive Reviewers,B0049LUEKC,3,4.666666666666667,0.1111111111111111,298.6666666666667,3.3
Loyal Positive Reviewers,B004PEGIJY,6,4.5,0.5,552.3333333333334,3.3
Loyal Positive Reviewers,B004TJD758,7,4.714285714285714,0.0,401.57142857142856,3.3
Loyal Positive Reviewers,B003QNJYXM,164,4.689024390243903,0.056746452557693276,525.3353658536586,3.2993410089380397
Loyal Positive Reviewers,B002ODE1PQ,13,4.6923076923076925,0.04615384615384615,292.84615384615387,3.2984615384615386
Loyal Positive Reviewers,B001EQ5PKE,4,4.5,0.49,427.0,3.2969999999999997
Loyal Positive Reviewers,B000FNB3AI,78,4.666666666666667,0.10042735042735042,335.03846153846155,3.2967948717948716
Loyal Positive Reviewers,B003TIVBBC,15,4.666666666666667,0.1,360.8,3.2966666666666664
Loyal Positive Reviewers,B0030VBRIU,53,4.566037735849057,0.3343009192065796,322.60377358490564,3.2965166908563135
Loyal Positive Reviewers,B000UZVPKO,8,4.625,0.19375,253.125,3.295625
Loyal Positive Reviewers,B000N648JU,3,4.666666666666667,0.09523809523809523,307.3333333333333,3.295238095238095
Loyal Positive Reviewers,B000JUK4OS,8,4.625,0.1875,418.75,3.2937499999999997
Loyal Positive Reviewers,B000LKU3WY,8,4.625,0.1875,236.375,3.2937499999999997
Loyal Positive Reviewers,B002AQP516,12,4.5,0.4791666666666667,389.6666666666667,3.2937499999999997
Loyal Positive Reviewers,B005K4Q1VI,187,4.684491978609626,0.04790948702713409,273.0855614973262,3.293517231134878
Loyal Positive Reviewers,B001M09BTS,12,4.583333333333333,0.28289473684210525,519.4166666666666,3.2932017543859646
Loyal Positive Reviewers,B000EBMW9M,14,4.642857142857143,0.14285714285714285,377.7142857142857,3.2928571428571427
Loyal Positive Reviewers,B00139TT72,68,4.647058823529412,0.13002765208647563,336.38235294117646,3.291949472096531
Loyal Positive Reviewers,B00016Q6BK,6,4.666666666666667,0.08333333333333333,190.5,3.2916666666666665
Loyal Positive Reviewers,B000CC9V42,6,4.666666666666667,0.08333333333333333,234.83333333333334,3.2916666666666665
Loyal Positive Reviewers,B000EXWL8M,6,4.5,0.47222222222222227,489.6666666666667,3.2916666666666665
Loyal Positive Reviewers,B000F013Q0,6,4.666666666666667,0.08333333333333333,167.16666666666666,3.2916666666666665
Loyal Positive Reviewers,B001539G56,3,4.666666666666667,0.08333333333333333,316.6666666666667,3.2916666666666665
Loyal Positive Reviewers,B000RFS57I,22,4.681818181818182,0.04734848484848484,322.04545454545456,3.2914772727272723
Loyal Positive Reviewers,B001AHJ2D8,119,4.605042016806722,0.2261904761904762,480.11764705882354,3.2913865546218486
Loyal Positive Reviewers,B000LKV4QI,4,4.5,0.47023809523809523,857.25,3.2910714285714286
Loyal Positive Reviewers,B00141QYSQ,27,4.62962962962963,0.16666666666666666,340.5925925925926,3.2907407407407403
Loyal Positive Reviewers,B001E50TJC,20,4.65,0.11845238095238095,314.2,3.2905357142857143
Loyal Positive Reviewers,B000FPGZFY,10,4.7,0.0,376.4,3.29
Loyal Positive Reviewers,B001EPPBXG,10,4.7,0.0,330.9,3.29
Loyal Positive Reviewers,B001EQ5AK4,10,4.7,0.0,259.8,3.29
Loyal Positive Reviewers,B0028S7MC6,10,4.7,0.0,356.5,3.29
Loyal Positive Reviewers,B002DHBT7Q,10,4.5,0.4633333333333334,569.0,3.2889999999999997
Loyal Positive Reviewers,B0016JJEFG,9,4.666666666666667,0.07407407407407407,659.5555555555555,3.2888888888888888
Loyal Positive Reviewers,B001E5E33A,27,4.666666666666667,0.07407407407407407,222.5185185185185,3.2888888888888888
Loyal Positive Reviewers,B001EQ5GX0,9,4.555555555555555,0.3333333333333333,361.22222222222223,3.2888888888888888
Loyal Positive Reviewers,B001XVW3DC,10,4.6,0.2263157894736842,366.2,3.287894736842105
Loyal Positive Reviewers,B000H23YC2,4,4.5,0.45833333333333337,410.25,3.2875
Loyal Positive Reviewers,B001EO5S58,6,4.5,0.4583333333333333,588.6666666666666,3.2875
Loyal Positive Reviewers,B0089SPEO2,48,4.6875,0.020833333333333332,215.39583333333334,3.2875
Loyal Positive Reviewers,B0000CEPDP,8,4.625,0.16666666666666666,487.375,3.2874999999999996
Loyal Positive Reviewers,B000CONMAO,15,4.666666666666667,0.06666666666666667,305.1333333333333,3.2866666666666666
Loyal Positive Reviewers,B00020UGN4,15,4.666666666666667,0.06410256410256411,412.93333333333334,3.2858974358974358
Loyal Positive Reviewers,B0002ML8D4,7,4.571428571428571,0.2857142857142857,916.5714285714286,3.2857142857142856
Loyal Positive Reviewers,B001P737PC,7,4.571428571428571,0.2857142857142857,254.42857142857142,3.2857142857142856
Loyal Positive Reviewers,B006G7XV7A,12,4.666666666666667,0.0625,207.91666666666666,3.2854166666666664
Loyal Positive Reviewers,B000EGZ9AG,19,4.578947368421052,0.2638888888888889,332.1578947368421,3.284429824561403
Loyal Positive Reviewers,B001EQ5L0I,7,4.428571428571429,0.6142857142857142,451.14285714285717,3.2842857142857143
Loyal Positive Reviewers,B0078Y6OX8,90,4.666666666666667,0.058333333333333334,276.56666666666666,3.2841666666666667
Loyal Positive Reviewers,B00817GPWQ,90,4.666666666666667,0.058333333333333334,276.56666666666666,3.2841666666666667
Loyal Positive Reviewers,B000LKYOAG,3,4.666666666666667,0.05555555555555555,294.3333333333333,3.283333333333333
Loyal Positive Reviewers,B0012KK45S,9,4.666666666666667,0.05555555555555555,266.44444444444446,3.283333333333333
Loyal Positive Reviewers,B001E5E2B8,9,4.666666666666667,0.05555555555555555,397.1111111111111,3.283333333333333
Loyal Positive Reviewers,B004NNJUZG,12,4.666666666666667,0.05555555555555555,255.0,3.283333333333333
Loyal Positive Reviewers,B001WAL1OG,3,4.666666666666667,0.05263157894736842,721.6666666666666,3.282456140350877
Loyal Positive Reviewers,B004SRH2B6,231,4.653679653679654,0.08276363146838624,380.02597402597405,3.282404847016273
Loyal Positive Reviewers,B005P0NA7U,32,4.65625,0.07604166666666666,335.125,3.2821875
Loyal Positive Reviewers,B000H7GQVS,4,4.5,0.4375,334.25,3.28125
Loyal Positive Reviewers,B000EHP62Q,15,4.6,0.2,264.8,3.28
Loyal Positive Reviewers,B000FIY3HI,5,4.6,0.2,289.8,3.28
Loyal Positive Reviewers,B000MXHQR0,10,4.6,0.2,420.4,3.28
Loyal Positive Reviewers,B000O807YM,9,4.666666666666667,0.044444444444444446,238.0,3.28
Loyal Positive Reviewers,B0018CE6DQ,10,4.6,0.2,469.2,3.28
Loyal Positive Reviewers,B001M09BQQ,5,4.6,0.2,320.4,3.28
Loyal Positive Reviewers,B002O3VHXU,5,4.6,0.2,594.8,3.28
Loyal Positive Reviewers,B002VVMAIQ,5,4.6,0.2,233.6,3.28
Loyal Positive Reviewers,B0046GPEKA,5,4.6,0.2,497.6,3.28
Loyal Positive Reviewers,B005151BV6,5,4.6,0.2,156.6,3.28
Loyal Positive Reviewers,B000ER3EFC,12,4.666666666666667,0.041666666666666664,325.5,3.279166666666667
Loyal Positive Reviewers,B000KWTQ4O,3,4.666666666666667,0.041666666666666664,274.3333333333333,3.279166666666667
Loyal Positive Reviewers,B007OXJJE4,18,4.611111111111111,0.1712962962962963,360.05555555555554,3.2791666666666663
Loyal Positive Reviewers,B000W5SLB8,59,4.6440677966101696,0.09375840731772934,555.7118644067797,3.2789749798224377
Loyal Positive Reviewers,B002ATEZOG,14,4.571428571428571,0.2619047619047619,362.35714285714283,3.2785714285714285
Loyal Positive Reviewers,B0087GH4US,15,4.6,0.1948717948717949,362.26666666666665,3.278461538461538
Loyal Positive Reviewers,B000LQJT5K,10,4.6,0.19393939393939394,697.5,3.278181818181818
Loyal Positive Reviewers,B005GRAT4O,10,4.6,0.19142857142857142,337.8,3.277428571428571
Loyal Positive Reviewers,B0018OL46G,7,4.571428571428571,0.2571428571428572,345.7142857142857,3.2771428571428567
Loyal Positive Reviewers,B0018OMTOM,7,4.571428571428571,0.2571428571428572,345.7142857142857,3.2771428571428567
Loyal Positive Reviewers,B0061UQ2K0,13,4.615384615384615,0.15384615384615385,342.0,3.2769230769230764
Loyal Positive Reviewers,B0087GG8OG,13,4.615384615384615,0.15384615384615385,342.0,3.2769230769230764
Loyal Positive Reviewers,B001D0MF22,15,4.666666666666667,0.03333333333333333,261.06666666666666,3.2766666666666664
Loyal Positive Reviewers,B0006VB3TK,8,4.625,0.125,446.875,3.275
Loyal Positive Reviewers,B0009YD8ME,8,4.625,0.125,446.875,3.275
Loyal Positive Reviewers,B000EMM9YY,8,4.625,0.125,324.625,3.275
Loyal Positive Reviewers,B003H26J5I,8,4.625,0.125,728.0,3.275
Loyal Positive Reviewers,B002C50X1M,31,4.612903225806452,0.15190615835777127,342.0967741935484,3.2746041055718473
Loyal Positive Reviewers,B002TSHYSW,31,4.612903225806452,0.15190615835777127,342.0967741935484,3.2746041055718473
Loyal Positive Reviewers,B004K30HO2,119,4.6722689075630255,0.011812272078642778,305.16806722689074,3.2741319169177103
Loyal Positive Reviewers,B000ER1DIM,11,4.636363636363637,0.09090909090909091,174.27272727272728,3.272727272727273
Loyal Positive Reviewers,B000ER1ER2,11,4.636363636363637,0.09090909090909091,174.27272727272728,3.272727272727273
Loyal Positive Reviewers,B004VLR4XA,11,4.636363636363637,0.09090909090909091,339.27272727272725,3.272727272727273
Loyal Positive Reviewers,B004WM0ZTS,22,4.636363636363637,0.09090909090909091,438.6363636363636,3.272727272727273
Loyal Positive Reviewers,B000ARTNRE,14,4.642857142857143,0.07142857142857142,580.7142857142857,3.2714285714285714
Loyal Positive Reviewers,B002ZF5QZC,14,4.642857142857143,0.07142857142857142,288.5,3.2714285714285714
Loyal Positive Reviewers,B001EQ54M8,18,4.555555555555555,0.27424242424242423,325.94444444444446,3.2711616161616157
Loyal Positive Reviewers,B003V8WO1Q,4,4.5,0.4,388.0,3.27
Loyal Positive Reviewers,B0041QD39O,10,4.6,0.16666666666666666,279.3,3.2699999999999996
Loyal Positive Reviewers,B000FBM3PO,48,4.520833333333333,0.34722222222222227,314.5416666666667,3.2687499999999994
Loyal Positive Reviewers,B000FBM3RC,48,4.520833333333333,0.34722222222222227,314.5416666666667,3.2687499999999994
Loyal Positive Reviewers,B000FBM3YK,48,4.520833333333333,0.34722222222222227,314.5416666666667,3.2687499999999994
Loyal Positive Reviewers,B000FBO9LK,48,4.520833333333333,0.34722222222222227,314.5416666666667,3.2687499999999994
Loyal Positive Reviewers,B000FBQ50I,48,4.520833333333333,0.34722222222222227,314.5416666666667,3.2687499999999994
Loyal Positive Reviewers,B0027Z5J6G,11,4.636363636363637,0.07575757575757575,341.0,3.2681818181818185
Loyal Positive Reviewers,B00008RCMI,3,4.666666666666667,0.0,259.0,3.2666666666666666
Loyal Positive Reviewers,B0001BVD8G,3,4.666666666666667,0.0,595.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B00028HN3M,3,4.666666666666667,0.0,1211.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B00068K5UQ,3,4.666666666666667,0.0,306.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B0007STD0S,3,4.666666666666667,0.0,302.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000E1HVF2,3,4.666666666666667,0.0,301.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B000E3ZFIK,3,4.666666666666667,0.0,188.0,3.2666666666666666
Loyal Positive Reviewers,B000EPR1J4,9,4.666666666666667,0.0,326.55555555555554,3.2666666666666666
Loyal Positive Reviewers,B000ER1D5U,3,4.666666666666667,0.0,166.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000EVLS2E,3,4.666666666666667,0.0,423.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000EY7P96,3,4.666666666666667,0.0,175.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000F0BXCE,3,4.666666666666667,0.0,229.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000F8L4HK,3,4.666666666666667,0.0,236.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B000GG1O80,3,4.666666666666667,0.0,253.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B000GPTZ0A,3,4.666666666666667,0.0,366.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B000H7GQV8,3,4.666666666666667,0.0,230.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000HQOS6Y,3,4.666666666666667,0.0,159.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000HZIBB8,3,4.666666666666667,0.0,262.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000I1OLTC,3,4.666666666666667,0.0,495.0,3.2666666666666666
Loyal Positive Reviewers,B000JWU3KG,3,4.666666666666667,0.0,284.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B000KOU90W,3,4.666666666666667,0.0,357.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000LKU03G,6,4.666666666666667,0.0,351.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B000MF9SLU,3,4.666666666666667,0.0,360.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000MIFS3Y,6,4.666666666666667,0.0,1066.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B000MXENCG,3,4.666666666666667,0.0,203.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B000NKVYL6,3,4.666666666666667,0.0,179.0,3.2666666666666666
Loyal Positive Reviewers,B000NNGQRA,3,4.666666666666667,0.0,289.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000QFSOGG,3,4.666666666666667,0.0,227.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B000QV0GMU,3,4.666666666666667,0.0,181.0,3.2666666666666666
Loyal Positive Reviewers,B000S671XU,3,4.666666666666667,0.0,402.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B000TG8HCI,3,4.666666666666667,0.0,289.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B000VBYI7Y,3,4.666666666666667,0.0,220.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B000VVOCRK,3,4.666666666666667,0.0,511.0,3.2666666666666666
Loyal Positive Reviewers,B000WFKO8Q,3,4.666666666666667,0.0,517.0,3.2666666666666666
Loyal Positive Reviewers,B000XBCBW6,3,4.666666666666667,0.0,328.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B000Y041JW,3,4.666666666666667,0.0,272.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B0011MUK4W,3,4.666666666666667,0.0,238.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B0012KB4M0,6,4.5,0.38888888888888884,260.5,3.2666666666666666
Loyal Positive Reviewers,B0012URWP8,3,4.666666666666667,0.0,274.0,3.2666666666666666
Loyal Positive Reviewers,B00139E46S,3,4.666666666666667,0.0,260.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B0013LVMKW,24,4.666666666666667,0.0,253.875,3.2666666666666666
Loyal Positive Reviewers,B001684OTS,6,4.666666666666667,0.0,267.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B0016ZTXWY,6,4.666666666666667,0.0,216.5,3.2666666666666666
Loyal Positive Reviewers,B0018AGPKU,3,4.666666666666667,0.0,256.0,3.2666666666666666
Loyal Positive Reviewers,B0018CJJ9C,3,4.666666666666667,0.0,885.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B001AQQJ2Q,3,4.666666666666667,0.0,262.0,3.2666666666666666
Loyal Positive Reviewers,B001BIXK7K,18,4.666666666666667,0.0,433.55555555555554,3.2666666666666666
Loyal Positive Reviewers,B001BOLBVQ,6,4.666666666666667,0.0,256.0,3.2666666666666666
Loyal Positive Reviewers,B001C4PKIK,3,4.666666666666667,0.0,305.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B001E5DYSU,3,4.666666666666667,0.0,348.0,3.2666666666666666
Loyal Positive Reviewers,B001EHDMY4,3,4.666666666666667,0.0,541.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B001ELJK0K,3,4.666666666666667,0.0,271.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B001EO5KSS,12,4.666666666666667,0.0,307.25,3.2666666666666666
Loyal Positive Reviewers,B001EO5RU4,3,4.666666666666667,0.0,295.0,3.2666666666666666
Loyal Positive Reviewers,B001EQ4CT4,3,4.666666666666667,0.0,869.0,3.2666666666666666
Loyal Positive Reviewers,B001EQ56GM,3,4.666666666666667,0.0,176.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B001EQ57PC,3,4.666666666666667,0.0,416.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B001EQ5CSE,3,4.666666666666667,0.0,257.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B001IZJO76,6,4.666666666666667,0.0,264.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B001R3CH82,3,4.666666666666667,0.0,258.0,3.2666666666666666
Loyal Positive Reviewers,B001S9F2MS,3,4.666666666666667,0.0,461.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B001SI04VI,3,4.666666666666667,0.0,310.0,3.2666666666666666
Loyal Positive Reviewers,B0025UC71I,3,4.666666666666667,0.0,577.3333333333334,3.2666666666666666
Loyal Positive Reviewers,B0026HFY10,3,4.666666666666667,0.0,410.0,3.2666666666666666
Loyal Positive Reviewers,B0027IQC5K,3,4.666666666666667,0.0,1211.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B002BKOM1K,3,4.666666666666667,0.0,111.0,3.2666666666666666
Loyal Positive Reviewers,B002CZHWXE,3,4.666666666666667,0.0,289.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B002GUM582,3,4.666666666666667,0.0,472.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B002GWH5BM,6,4.666666666666667,0.0,229.0,3.2666666666666666
Loyal Positive Reviewers,B002GWH7ME,3,4.666666666666667,0.0,394.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B002GWMCIS,3,4.666666666666667,0.0,195.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B002HG5BNQ,6,4.666666666666667,0.0,246.5,3.2666666666666666
Loyal Positive Reviewers,B002IAERJK,3,4.666666666666667,0.0,362.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B002J678A8,3,4.666666666666667,0.0,283.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B002LV6LAY,6,4.666666666666667,0.0,233.5,3.2666666666666666
Loyal Positive Reviewers,B002MGRWVA,3,4.666666666666667,0.0,178.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B002WW3C0Y,3,4.666666666666667,0.0,489.0,3.2666666666666666
Loyal Positive Reviewers,B00305AA0M,3,4.666666666666667,0.0,406.0,3.2666666666666666
Loyal Positive Reviewers,B0032CJYCS,3,4.666666666666667,0.0,154.33333333333334,3.2666666666666666
Loyal Positive Reviewers,B0034715HI,3,4.666666666666667,0.0,254.0,3.2666666666666666
Loyal Positive Reviewers,B0034KN2KS,3,4.666666666666667,0.0,1240.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B003B3A9K4,3,4.666666666666667,0.0,199.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B003CFX93U,3,4.666666666666667,0.0,556.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B003CJJKL6,3,4.666666666666667,0.0,389.0,3.2666666666666666
Loyal Positive Reviewers,B003D4IG1A,3,4.666666666666667,0.0,150.0,3.2666666666666666
Loyal Positive Reviewers,B003E1VO20,6,4.666666666666667,0.0,297.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B003JVBQ6Y,6,4.666666666666667,0.0,276.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B003NTP1JU,3,4.666666666666667,0.0,178.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B003OB2EP6,3,4.666666666666667,0.0,556.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B003QBCUR6,6,4.666666666666667,0.0,313.0,3.2666666666666666
Loyal Positive Reviewers,B003SHIH5W,3,4.666666666666667,0.0,153.0,3.2666666666666666
Loyal Positive Reviewers,B003SKW8H2,3,4.666666666666667,0.0,466.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B003UDSXU8,3,4.666666666666667,0.0,296.0,3.2666666666666666
Loyal Positive Reviewers,B003ULJIP4,3,4.666666666666667,0.0,274.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B003VKR0J0,6,4.666666666666667,0.0,883.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B003YFCZCO,3,4.666666666666667,0.0,341.3333333333333,3.2666666666666666
Loyal Positive Reviewers,B0040PYVQU,3,4.666666666666667,0.0,301.0,3.2666666666666666
Loyal Positive Reviewers,B004175G8Y,3,4.666666666666667,0.0,242.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B0045DLOLC,3,4.666666666666667,0.0,134.0,3.2666666666666666
Loyal Positive Reviewers,B004727CL2,6,4.666666666666667,0.0,401.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B00475OF7I,3,4.666666666666667,0.0,254.0,3.2666666666666666
Loyal Positive Reviewers,B0047T56SQ,3,4.666666666666667,0.0,330.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B0049M7LES,3,4.666666666666667,0.0,241.0,3.2666666666666666
Loyal Positive Reviewers,B004AGSX4U,3,4.666666666666667,0.0,278.0,3.2666666666666666
Loyal Positive Reviewers,B004BKVQF8,12,4.666666666666667,0.0,239.91666666666666,3.2666666666666666
Loyal Positive Reviewers,B004BW45Q8,3,4.666666666666667,0.0,934.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B004D9RT94,3,4.666666666666667,0.0,225.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B004EHXLK6,3,4.666666666666667,0.0,212.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B004F9QADS,3,4.666666666666667,0.0,320.0,3.2666666666666666
Loyal Positive Reviewers,B004F9QAF6,3,4.666666666666667,0.0,320.0,3.2666666666666666
Loyal Positive Reviewers,B004FH6LMU,3,4.666666666666667,0.0,175.0,3.2666666666666666
Loyal Positive Reviewers,B004G5ZYNI,3,4.666666666666667,0.0,538.3333333333334,3.2666666666666666
Loyal Positive Reviewers,B004GDW51Y,3,4.666666666666667,0.0,262.0,3.2666666666666666
Loyal Positive Reviewers,B004GUQ8Q0,3,4.666666666666667,0.0,594.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B004H4P6X6,3,4.666666666666667,0.0,187.66666666666666,3.2666666666666666
Loyal Positive Reviewers,B004INAQMM,3,4.666666666666667,0.0,990.6666666666666,3.2666666666666666
Loyal Positive Reviewers,B004JLGEDS,3,4.666666666666667,0.0,370.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B004JLHU6S,3,4.666666666666667,0.0,370.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B004JZKQ8S,3,4.666666666666667,0.0,370.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B004K051VE,15,4.666666666666667,0.0,200.53333333333333,3.2666666666666666
Loyal Positive Reviewers,B004LLBVXY,6,4.666666666666667,0.0,265.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B004M8FXN0,3,4.666666666666667,0.0,319.0,3.2666666666666666
Loyal Positive Reviewers,B004OVLRGW,3,4.666666666666667,0.0,125.33333333333333,3.2666666666666666
Loyal Positive Reviewers,B004SKP0MG,3,4.666666666666667,0.0,261.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B004UBC50S,6,4.666666666666667,0.0,433.1666666666667,3.2666666666666666
Loyal Positive Reviewers,B004WHH7M6,3,4.666666666666667,0.0,557.0,3.2666666666666666
Loyal Positive Reviewers,B004YD76JC,3,4.666666666666667,0.0,285.6666666666667,3.2666666666666666
Loyal Positive Reviewers,B004YV7LIK,6,4.666666666666667,0.0,607.8333333333334,3.2666666666666666
