ProductId,NumberOfReviews,AverageScore,AverageHelpfulnessRatio,AverageReviewLength,RecommendationScore
B0017UDSY2,7,3.857142857142857,0.4523809523809524,207.57142857142858,2.8357142857142854
B001RV8CGK,7,3.7142857142857144,0.782312925170068,303.85714285714283,2.8346938775510204
B000B74Z3U,13,3.923076923076923,0.29230769230769227,488.7692307692308,2.8338461538461535
B00016R1MI,13,3.923076923076923,0.29230769230769227,488.7692307692308,2.8338461538461535
B000MIDVAG,12,3.8333333333333335,0.5013888888888889,302.8333333333333,2.8337499999999998
B001MUE2XS,6,4.0,0.1111111111111111,242.0,2.833333333333333
B001LQNWES,6,3.8333333333333335,0.5,331.5,2.833333333333333
B005UWTOJG,6,3.8333333333333335,0.5,576.1666666666666,2.833333333333333
B000I6RB6C,6,3.8333333333333335,0.5,263.1666666666667,2.833333333333333
B002Y8QELK,6,3.8333333333333335,0.5,576.1666666666666,2.833333333333333
B000EVQWHU,25,3.8,0.575,283.36,2.8324999999999996
B002C56OIS,29,3.896551724137931,0.3482758620689655,369.8965517241379,2.8320689655172413
B0007MUM6S,10,3.9,0.33999999999999997,380.9,2.832
B000I200NW,16,3.8125,0.5416666666666666,356.9375,2.83125
B000F74248,8,3.875,0.3958333333333333,1044.0,2.83125
B003FCZUCI,12,3.8333333333333335,0.49242424242424243,501.9166666666667,2.831060606060606
B000P49A0W,23,3.782608695652174,0.6088294314381271,981.9565217391304,2.8304749163879594
B00141QYMC,66,3.712121212121212,0.7729944138014783,580.8636363636364,2.8303831726252917
B000Z978SS,35,3.7142857142857144,0.7669164692537594,541.7142857142857,2.830074940776128
B0002XIBHY,5,4.0,0.1,493.4,2.8299999999999996
B000ER6YO0,49,3.877551020408163,0.3843537414965986,405.7142857142857,2.8295918367346937
B000ER5DFQ,49,3.877551020408163,0.3843537414965986,405.7142857142857,2.8295918367346937
B000HDKZDC,11,3.8181818181818183,0.5227272727272727,371.27272727272725,2.8295454545454546
B000EVT04C,22,3.909090909090909,0.3090909090909091,305.6363636363636,2.829090909090909
B001H0FHXW,34,3.911764705882353,0.3011204481792717,422.5882352941176,2.8285714285714283
B002RRLZQW,7,3.857142857142857,0.42857142857142855,581.1428571428571,2.8285714285714283
B001EQ5CSE,7,3.857142857142857,0.42857142857142855,220.71428571428572,2.8285714285714283
B000F0JOV6,7,3.857142857142857,0.42857142857142855,489.85714285714283,2.8285714285714283
B0013TJ5T4,7,3.857142857142857,0.42857142857142855,339.2857142857143,2.8285714285714283
B000E21Z7Q,25,3.92,0.28,369.84,2.828
B0017UBPP6,5,3.8,0.5599999999999999,302.4,2.828
B001ELL6O8,9,3.7777777777777777,0.6111111111111112,273.1111111111111,2.8277777777777775
B000E4ALGU,41,4.0,0.08995882166613874,327.8048780487805,2.8269876464998416
B003CXZYYO,12,3.75,0.6712123062962446,636.5833333333334,2.8263636918888735
B000GWHFZA,16,3.875,0.3784722222222222,395.8125,2.826041666666667
B000E1697S,7,3.857142857142857,0.4160401002506266,376.2857142857143,2.8248120300751878
B000PHN63Q,14,3.7857142857142856,0.5817460317460317,313.2857142857143,2.8245238095238094
B0025WGHEE,19,3.9473684210526314,0.20091165413533835,327.57894736842104,2.8234313909774436
B001A1TVYO,6,3.8333333333333335,0.4666666666666666,194.5,2.8233333333333333
B003XUJ564,27,3.814814814814815,0.509700176366843,597.5555555555555,2.8232804232804227
B001EQ59W8,13,3.923076923076923,0.25384615384615383,382.38461538461536,2.822307692307692
B001EO7LRG,9,3.888888888888889,0.3333333333333333,242.55555555555554,2.822222222222222
B0043ODAAG,9,3.888888888888889,0.3333333333333333,437.44444444444446,2.822222222222222
B002OFU84M,39,3.8974358974358974,0.3093304843304843,353.46153846153845,2.8210042735042733
B000HP7KEW,6,3.8333333333333335,0.4583333333333333,691.3333333333334,2.8208333333333333
B0009X2A60,46,3.760869565217391,0.626268115942029,899.3478260869565,2.8204891304347823
B000ARTNRE,37,3.8378378378378377,0.4461389961389961,638.3243243243244,2.8203281853281847
B004HEQMRK,8,3.875,0.359375,686.375,2.8203125
B0001IOSEU,5,3.6,1.0,403.6,2.82
B0007ZPY2C,11,3.8181818181818183,0.4848484848484848,499.1818181818182,2.8181818181818183
B0007ZKS00,11,3.8181818181818183,0.4848484848484848,499.1818181818182,2.8181818181818183
B0007ZNW1W,11,3.8181818181818183,0.4848484848484848,499.1818181818182,2.8181818181818183
B00503DOXW,11,3.909090909090909,0.2727272727272727,324.09090909090907,2.8181818181818183
B000ST9GCQ,24,3.75,0.6430555555555556,529.9583333333334,2.8179166666666666
B000ITUEBS,10,3.9,0.29166666666666663,325.4,2.8175
B0005ZYSIA,10,3.8,0.5222222222222223,617.5,2.8166666666666664
B003X4VJLE,6,3.8333333333333335,0.4444444444444444,318.5,2.8166666666666664
B003U97K4M,6,3.8333333333333335,0.4444444444444444,242.5,2.8166666666666664
B00139C3P2,107,3.7383177570093458,0.6661389388323172,599.6168224299065,2.816664111556237
B004K30HO2,198,3.9292929292929295,0.21991425765010672,411.2878787878788,2.8164793278000824
B000F9XBDE,11,3.8181818181818183,0.47813852813852814,360.0,2.8161688311688313
B004G5ZYN8,13,3.769230769230769,0.5897435897435898,483.6923076923077,2.815384615384615
B004G5ZYQU,13,3.769230769230769,0.5897435897435898,483.6923076923077,2.815384615384615
B004G5ZYQA,13,3.769230769230769,0.5897435897435898,483.6923076923077,2.815384615384615
B003VKR0J0,18,3.7777777777777777,0.5694444444444444,650.3333333333334,2.8152777777777778
B000SAPXSQ,10,3.8,0.5166666666666667,486.2,2.8149999999999995
B000EQYW0E,126,3.8333333333333335,0.43725509428274406,408.91269841269843,2.8145098616181565
B001BM3C0Q,126,3.8333333333333335,0.43725509428274406,408.91269841269843,2.8145098616181565
B0001IVR8A,37,3.8378378378378377,0.42530505561196097,348.3243243243243,2.8140780031700743
B00370XQ5G,10,3.9,0.27999999999999997,396.6,2.814
B003H7YHUW,12,3.75,0.6289285714285714,928.5833333333334,2.8136785714285715
B001EQ4E60,22,3.909090909090909,0.2575424575424576,663.7727272727273,2.8136263736263736
B000EZSFVW,8,3.875,0.3333333333333333,282.25,2.8125
B000UBJL4U,12,3.75,0.625,240.16666666666666,2.8125
B000EZOOZS,8,3.875,0.3333333333333333,282.25,2.8125
B000P0SCKK,33,3.878787878787879,0.3244949494949495,246.57575757575756,2.8124999999999996
B001EO7NJ2,33,3.878787878787879,0.3244949494949495,246.57575757575756,2.8124999999999996
B00061EOHI,15,3.8,0.5077777777777778,415.26666666666665,2.812333333333333
B00170NWEI,24,3.8333333333333335,0.4247189153439153,441.125,2.810749007936508
B00008DF91,7,3.7142857142857144,0.7012987012987013,1048.2857142857142,2.8103896103896107
B000NMGB4E,6,3.6666666666666665,0.8095238095238096,349.3333333333333,2.8095238095238093
B006Q7YFLQ,103,3.9514563106796117,0.14424410540915394,966.7184466019418,2.809292649098474
B001P2PRUA,15,3.8666666666666667,0.3333333333333333,257.26666666666665,2.8066666666666666
B002K660HY,12,3.8333333333333335,0.41071428571428575,674.5833333333334,2.8065476190476186
B003R0LKSG,21,3.761904761904762,0.5761904761904761,764.047619047619,2.8061904761904763
B002WDCIXK,21,3.8095238095238093,0.4619047619047619,257.3809523809524,2.805238095238095
B0078Y6OX8,172,3.88953488372093,0.2717805726941939,321.44767441860466,2.8042085904129093
B00817GPWQ,172,3.88953488372093,0.2717805726941939,321.44767441860466,2.8042085904129093
B00410JCD6,8,3.75,0.59375,276.125,2.803125
B000F4D5JE,18,3.7777777777777777,0.5277777777777778,360.05555555555554,2.8027777777777776
B0029NNCWE,12,3.8333333333333335,0.3978174603174603,475.0,2.8026785714285714
B003TIYVPK,5,3.8,0.4666666666666667,266.0,2.8
B007W14RKE,6,4.0,0.0,802.8333333333334,2.8
B0017JG5X4,5,4.0,0.0,184.6,2.8
B0012KCUV4,8,4.0,0.0,246.5,2.8
B00063480E,5,4.0,0.0,184.6,2.8
B005N7OH9U,6,3.8333333333333335,0.3888888888888889,278.6666666666667,2.8
B0049LUEKC,6,3.8333333333333335,0.3888888888888889,291.5,2.8
B0047CNMMU,7,4.0,0.0,369.0,2.8
B001FA1K2G,7,4.0,0.0,335.0,2.8
B00063431S,5,4.0,0.0,286.2,2.8
B003EMXIV4,5,4.0,0.0,283.8,2.8
B0001CXRLQ,9,3.7777777777777777,0.5117283950617284,579.0,2.7979629629629628
B000AY9U20,19,3.789473684210526,0.4841478696741855,475.2631578947368,2.797875939849624
B001EQ4CJO,38,3.8684210526315788,0.2986842105263158,478.7105263157895,2.7975
B000GKTNXE,10,3.9,0.225,293.7,2.7975
B000FIXYCS,5,3.8,0.4564102564102564,282.6,2.7969230769230764
B008Z4VAPM,22,3.8181818181818183,0.4099956942698878,453.8181818181818,2.795725981008239
B000LKYX5C,9,3.7777777777777777,0.5026455026455027,741.8888888888889,2.795238095238095
B0002DHNY6,10,3.8,0.45,228.2,2.795
B004ET7MG8,5,3.8,0.45,377.0,2.795
B001EQ4H3A,17,3.823529411764706,0.39215686274509803,350.7647058823529,2.7941176470588234
B001VDXO3K,72,3.7916666666666665,0.4641652515644451,463.6666666666667,2.793416242136
B000EFFTNO,7,3.7142857142857144,0.6428571428571429,250.28571428571428,2.792857142857143
B0030DH0Q6,7,3.7142857142857144,0.6428571428571429,327.57142857142856,2.792857142857143
B001R3CH82,7,3.857142857142857,0.3095238095238095,202.85714285714286,2.7928571428571427
B000V9PH4O,28,3.857142857142857,0.3085034013605442,493.7857142857143,2.792551020408163
B000IMJU3I,67,3.7761194029850746,0.49510384585011447,297.4029850746269,2.791814735844586
B003NDA970,67,3.7761194029850746,0.49510384585011447,297.4029850746269,2.791814735844586
B0055Z8ROQ,6,3.6666666666666665,0.75,285.3333333333333,2.7916666666666665
B002ZJ4JF6,11,3.909090909090909,0.18181818181818182,431.3636363636364,2.790909090909091
B002UQ7NP2,5,3.8,0.4333333333333333,344.6,2.7899999999999996
B006BXUVPY,94,3.9574468085106385,0.06560283687943262,712.9574468085107,2.7898936170212765
B000J2DQGO,5,3.8,0.43076923076923074,209.0,2.7892307692307687
B000EDBQ4M,51,3.8627450980392157,0.28431372549019607,552.7647058823529,2.7892156862745097
B000SATIGO,36,3.7222222222222223,0.61,384.47222222222223,2.7885555555555555
B0006G1K9I,10,3.8,0.425,254.0,2.7874999999999996
B0002XIAXE,5,3.8,0.4212121212121212,447.6,2.786363636363636
B000084ETV,130,3.6923076923076925,0.6723174286461208,823.4923076923077,2.786310613209221
B0000AH3QW,7,3.857142857142857,0.2857142857142857,867.1428571428571,2.7857142857142856
B000X1F9XY,24,3.875,0.24166666666666667,346.0,2.7849999999999997
B002NHYQAS,260,3.9384615384615387,0.09296703296703296,779.1192307692307,2.784813186813187
B000XQ6RLM,7,3.7142857142857144,0.6142857142857142,441.2857142857143,2.7842857142857143
B002L3RVBA,44,3.840909090909091,0.31655844155844154,282.5681818181818,2.783603896103896
B0033B0W7O,6,3.8333333333333335,0.3333333333333333,293.0,2.783333333333333
B000121718,6,3.8333333333333335,0.3333333333333333,549.8333333333334,2.783333333333333
B001D0KG4Q,86,3.7790697674418605,0.45816293460275737,352.86046511627904,2.7827977175901295
B0000WKU8K,13,3.769230769230769,0.48046757164404225,414.46153846153845,2.782601809954751
B003YKAT68,34,3.735294117647059,0.5577528379772962,510.20588235294116,2.78203173374613
B001LXYA5Q,101,3.732673267326733,0.5623155058528659,514.9009900990098,2.781565938884573
B001RRAOA6,5,3.8,0.4,431.6,2.78
B000FKMNSM,5,3.8,0.4,295.0,2.78
B002KUSAVE,5,3.8,0.4,379.6,2.78
B001EO5YB6,5,3.8,0.4,329.4,2.78
B0047ORGWK,20,3.75,0.5116071428571429,912.9,2.778482142857143
B001P4H57Q,10,3.8,0.39192307692307693,603.5,2.7775769230769227
B001ESKSEA,5,3.6,0.8571428571428571,179.6,2.777142857142857
B002TMV34E,100,3.9,0.155,741.15,2.7765
B000NME632,19,3.736842105263158,0.5319219100382536,392.63157894736844,2.7753660466956864
B000YSS7EO,171,3.783625730994152,0.4227460323951552,431.64912280701753,2.7753618214144526
B001E50UBE,8,3.625,0.7927579365079365,554.875,2.7753273809523806
B0016AXMLM,16,3.6875,0.6458333333333334,340.875,2.775
B0034NB6S0,10,3.9,0.15,584.2,2.775
B000FL52IY,30,3.7666666666666666,0.45555555555555555,321.76666666666665,2.773333333333333
B00016LZS4,8,3.75,0.4934210526315789,413.625,2.7730263157894735
B0016FRI8A,76,3.776315789473684,0.42991332497911444,498.9078947368421,2.772395050125313
B0016FY6H6,76,3.776315789473684,0.42991332497911444,498.9078947368421,2.772395050125313
B004R8J8EK,27,3.8518518518518516,0.25308641975308643,743.074074074074,2.772222222222222
B001FA1EOU,5,3.8,0.37333333333333335,516.4,2.772
B00181SVJW,7,3.7142857142857144,0.5714285714285714,214.28571428571428,2.7714285714285714
B000LTIDR2,17,3.8823529411764706,0.17894850247791425,341.0,2.771331609566903
B001ELL86Y,66,3.727272727272727,0.5367965367965368,316.6060606060606,2.7701298701298698
B002OULTLS,5,3.8,0.36666666666666664,291.6,2.7699999999999996
B001E5DRHI,6,3.6666666666666665,0.6773809523809523,590.6666666666666,2.769880952380952
B0071LTQ4C,8,3.625,0.7740131578947368,380.625,2.769703947368421
B001J4FSR6,6,3.6666666666666665,0.6743139901034638,366.0,2.7689608636977057
B0012ZJ4S6,11,3.8181818181818183,0.3181818181818182,627.6363636363636,2.768181818181818
B000FH2Y1G,11,3.8181818181818183,0.3181818181818182,627.6363636363636,2.768181818181818
B000GG0BNE,37,3.7837837837837838,0.3970524872698786,556.1351351351351,2.7677643948296122
B003UBFYK2,24,3.75,0.4745535714285714,290.75,2.7673660714285715
B003KYIW6W,6,3.6666666666666665,0.6666666666666666,461.1666666666667,2.7666666666666666
B002AYEBQI,6,3.6666666666666665,0.6666666666666666,429.5,2.7666666666666666
B000U8Z4VW,48,3.8125,0.32514880952380953,460.9583333333333,2.7662946428571424
B005BPVE90,31,3.870967741935484,0.1870967741935484,690.0645161290323,2.765806451612903
B000MXHQW0,13,3.8461538461538463,0.24358974358974358,248.15384615384616,2.7653846153846153
B000FA15IG,9,3.7777777777777777,0.4,228.44444444444446,2.7644444444444445
B000KFU6RW,9,3.7777777777777777,0.4,755.4444444444445,2.7644444444444445
B00015YTUQ,7,3.7142857142857144,0.5428571428571428,386.42857142857144,2.762857142857143
B001EQ5NJM,29,3.689655172413793,0.5973785037305909,552.8275862068965,2.761972171808832
B000LKVDUU,36,3.6944444444444446,0.5853988603988605,466.3333333333333,2.7617307692307693
B000F5429A,11,3.6363636363636362,0.7207792207792209,390.6363636363636,2.7616883116883115
B000EH2QP6,25,3.72,0.5233333333333333,578.64,2.761
B000EH2QPQ,25,3.72,0.5233333333333333,578.64,2.761
B001U8SS64,5,3.8,0.3333333333333333,268.4,2.76
B000N62E46,10,3.8,0.33333333333333337,463.0,2.76
B0006VBXCC,5,3.6,0.8,357.2,2.76
B001ELL364,18,3.5555555555555554,0.8961111111111111,423.72222222222223,2.7577222222222217
B00284TR82,62,3.8548387096774195,0.193943706514864,366.98387096774195,2.7565702087286525
B0012SSWKE,14,3.7857142857142856,0.35389610389610393,528.6428571428571,2.7561688311688313
B00153SSZU,11,3.8181818181818183,0.2727272727272727,593.5454545454545,2.754545454545455
B0005YXF8A,10,3.8,0.3142857142857143,243.8,2.754285714285714
B00097C4GW,10,3.7,0.5476190476190477,493.8,2.754285714285714
B000XB5YPC,6,3.6666666666666665,0.625,510.5,2.7541666666666664
B000OK2AG8,6,3.6666666666666665,0.625,381.8333333333333,2.7541666666666664
B0027VO330,13,3.769230769230769,0.38397435897435894,389.61538461538464,2.753653846153846
B004W3H73E,14,3.857142857142857,0.17857142857142858,301.35714285714283,2.753571428571428
B003LIQ9US,14,3.857142857142857,0.17857142857142858,301.35714285714283,2.753571428571428
B001CGTN1S,6,3.6666666666666665,0.6228937728937729,804.3333333333334,2.7535347985347984
B001IZA5EM,10,3.7,0.545,510.0,2.7535
B0051C0J6M,17,3.8823529411764706,0.11764705882352941,294.88235294117646,2.752941176470588
B004BKVQF8,17,3.8823529411764706,0.11764705882352941,294.88235294117646,2.752941176470588
B008IY5DIE,9,3.888888888888889,0.10185185185185185,353.55555555555554,2.7527777777777773
B0001WV0TW,7,3.7142857142857144,0.5064935064935064,509.7142857142857,2.751948051948052
B002JX7GVM,35,3.6857142857142855,0.5703968253968253,653.0285714285715,2.751119047619047
B000CQE3W8,6,3.6666666666666665,0.611111111111111,271.1666666666667,2.7499999999999996
B000F4D4HW,6,3.6666666666666665,0.611111111111111,298.5,2.7499999999999996
B002XPNF4S,5,3.8,0.3,465.8,2.7499999999999996
B004BCT2PW,5,3.8,0.3,251.6,2.7499999999999996
B001SAW0G8,5,3.8,0.3,234.6,2.7499999999999996
B000UXVJ02,7,3.5714285714285716,0.8285714285714285,391.7142857142857,2.7485714285714287
B002PI82P0,111,3.6666666666666665,0.6002079785413118,818.8288288288288,2.74672906022906
B001G4R0LQ,6,3.6666666666666665,0.6,465.1666666666667,2.7466666666666666
B002BCE9JS,27,3.7777777777777777,0.33974358974358976,575.8888888888889,2.7463675213675214
B000YF4PZW,7,3.7142857142857144,0.48376623376623373,387.42857142857144,2.7451298701298703
B000N8NYF2,9,3.7777777777777777,0.3333333333333333,260.44444444444446,2.7444444444444445
B004XG2H6W,9,3.6666666666666665,0.5925925925925926,589.2222222222222,2.744444444444444
B0005YL9EM,6,3.8333333333333335,0.19999999999999998,373.5,2.743333333333333
B0015A034M,7,3.857142857142857,0.14285714285714285,163.14285714285714,2.7428571428571424
B000F70SO6,10,3.8,0.275,443.7,2.7424999999999997
B00474HER2,7,3.7142857142857144,0.4744897959183673,596.0,2.74234693877551
B005DVVB9K,12,3.6666666666666665,0.5834325396825396,1091.0,2.7416964285714283
B001EO7GAI,13,3.6153846153846154,0.6987179487179488,234.84615384615384,2.7403846153846154
B0051OPWGC,13,3.6923076923076925,0.5192307692307693,476.6923076923077,2.7403846153846154
B000EF3E2W,27,3.6666666666666665,0.5777777777777777,431.55555555555554,2.7399999999999998
B002RBTV78,41,3.8048780487804876,0.25367180245229026,344.7317073170732,2.739516174882028
B000E1FZ4Q,6,3.6666666666666665,0.575,772.8333333333334,2.7391666666666663
B001E6TWIU,13,3.6153846153846154,0.6920424403183023,467.53846153846155,2.7383819628647212
B0012KB4M0,11,3.727272727272727,0.4303030303030303,902.8181818181819,2.738181818181818
B001EQ521Q,11,3.909090909090909,0.0,476.90909090909093,2.7363636363636363
B000QF90PA,37,3.7567567567567566,0.3553361053361053,429.27027027027026,2.736330561330561
B000FPM5DA,25,3.8,0.2502456140350877,393.72,2.735073684210526
B000W642B0,13,3.6923076923076925,0.49743589743589745,265.61538461538464,2.733846153846154
B002YR7B90,10,3.6,0.7112121212121212,537.0,2.733363636363636
B001FA1DGY,6,3.5,0.9444444444444445,501.8333333333333,2.733333333333333
B002UQCY88,6,3.8333333333333335,0.16666666666666666,344.6666666666667,2.733333333333333
B000EMPMXE,11,3.6363636363636362,0.6230037904679052,428.90909090909093,2.732355682594917
B001E6GFPI,7,3.7142857142857144,0.42142857142857143,316.57142857142856,2.7264285714285714
B0002VXZ4A,6,3.8333333333333335,0.14285714285714285,330.5,2.726190476190476
B0002VXZ4K,6,3.8333333333333335,0.14285714285714285,330.5,2.726190476190476
B003JVBQ6Y,12,3.75,0.3333333333333333,322.8333333333333,2.725
B0028A8ZEI,16,3.8125,0.1875,331.6875,2.7249999999999996
B003AK90N0,8,3.625,0.625,323.5,2.7249999999999996
B000EHP62Q,25,3.76,0.31,397.4,2.7249999999999996
B0029Y4PNI,14,3.5714285714285716,0.7380952380952381,289.2142857142857,2.7214285714285715
B0029Y6AJ0,14,3.5714285714285716,0.7380952380952381,289.2142857142857,2.7214285714285715
B003JO71D8,26,3.6923076923076925,0.45275412775412777,585.8846153846154,2.7204416229416233
B0018OMTOM,17,3.7058823529411766,0.4196078431372549,474.0,2.72
B0018OL46G,17,3.7058823529411766,0.4196078431372549,474.0,2.72
B001KUUNHE,5,3.8,0.2,478.4,2.7199999999999998
B002GWMA08,14,3.7142857142857144,0.3964285714285714,487.0,2.7189285714285716
B003LE6PL0,5,3.6,0.6599999999999999,523.8,2.718
B0009XLVGA,5,3.6,0.6599999999999999,1006.8,2.718
B001D0GV6I,30,3.8,0.19166666666666668,250.33333333333334,2.7175
B003Y391DC,32,3.625,0.5982309626436781,418.4375,2.716969288793103
B003Y3NOP8,32,3.625,0.5982309626436781,418.4375,2.716969288793103
B001DDD4C4,6,3.6666666666666665,0.5,298.5,2.7166666666666663
B000H2291O,6,3.6666666666666665,0.5,405.0,2.7166666666666663
B001YJ6M7Q,6,3.6666666666666665,0.5,482.1666666666667,2.7166666666666663
B001COFVQG,13,3.6153846153846154,0.6153846153846154,262.3076923076923,2.7153846153846155
B004EKQM4U,17,3.5294117647058822,0.8106654783125372,625.3529411764706,2.7137878787878784
B002X4APX8,6,3.6666666666666665,0.48809523809523814,342.1666666666667,2.713095238095238
B007I7Z3Z0,362,3.74585635359116,0.3003956639826616,708.4640883977901,2.7122181467086106
B004TH0SPM,13,3.769230769230769,0.24358974358974358,530.0769230769231,2.7115384615384617
B004SISLQ0,13,3.769230769230769,0.24358974358974358,530.0769230769231,2.7115384615384617
B000S83R2M,13,3.769230769230769,0.24358974358974358,530.0769230769231,2.7115384615384617
B001FXU6PA,9,3.7777777777777777,0.2222222222222222,356.55555555555554,2.7111111111111112
B001T4ZOL6,9,3.7777777777777777,0.2222222222222222,356.55555555555554,2.7111111111111112
B001T4ZOK2,9,3.7777777777777777,0.2222222222222222,356.55555555555554,2.7111111111111112
B001T4WKJ0,9,3.7777777777777777,0.2222222222222222,356.55555555555554,2.7111111111111112
B000IEFW7O,7,3.7142857142857144,0.36904761904761907,395.0,2.710714285714286
B004FH6NHS,6,3.6666666666666665,0.4761904761904762,605.3333333333334,2.7095238095238092
B000ER1D5U,7,3.7142857142857144,0.3611111111111111,320.0,2.7083333333333335
B001DTKJH6,8,3.625,0.5677083333333334,258.875,2.7078124999999997
B001E5E0IS,13,3.5384615384615383,0.7695970695970696,764.5384615384615,2.7078021978021973
B002ZOG2DI,10,3.8,0.15833333333333333,319.9,2.7074999999999996
B001D6MQCU,6,3.6666666666666665,0.4666666666666666,284.0,2.7066666666666666
B003DN0FTM,18,3.611111111111111,0.5925925925925926,318.1666666666667,2.7055555555555553
B0002MLA5K,80,3.6,0.6183063984626485,1281.3875,2.7054919195387948
B003ANFMY8,80,3.6,0.6183063984626485,1281.3875,2.7054919195387948
B003WK0D8O,80,3.6,0.6183063984626485,1281.3875,2.7054919195387948
B000JSLXIQ,6,3.6666666666666665,0.4583333333333333,192.66666666666666,2.7041666666666666
B002LANN56,464,3.7952586206896552,0.15705415845070525,888.8168103448276,2.70379728201797
B000F0JOVG,11,3.727272727272727,0.3151515151515152,386.6363636363636,2.7036363636363636
B004JRKEH4,284,3.813380281690141,0.1113556338028169,590.4366197183099,2.7027728873239436
B004JHIBV0,8,3.625,0.5466314935064935,457.375,2.7014894480519476
B000F6SNPS,143,3.6853146853146854,0.4057886557886558,455.8251748251748,2.7014568764568767
B00061V3H2,13,3.6923076923076925,0.38782051282051283,201.6153846153846,2.7009615384615384
B007RTR8AM,84,3.8214285714285716,0.08531746031746032,753.6071428571429,2.700595238095238
B004521HPG,5,3.6,0.6,416.2,2.7
B000LKU3GU,5,3.6,0.6,426.4,2.7
B000B6CYLG,5,3.6,0.6,494.8,2.7
B000FDLB8M,6,3.5,0.8333333333333334,321.8333333333333,2.6999999999999997
B004XN248G,7,3.857142857142857,0.0,227.28571428571428,2.6999999999999997
B000F4F96G,9,3.6666666666666665,0.4444444444444444,190.88888888888889,2.6999999999999997
B0012L1N4I,7,3.857142857142857,0.0,191.57142857142858,2.6999999999999997
B003SBRUC4,14,3.642857142857143,0.4888888888888889,559.2857142857143,2.6966666666666663
B000LQLV6U,8,3.625,0.5267857142857143,314.125,2.6955357142857137
B001CWV4PA,97,3.752577319587629,0.22771609833465503,436.5360824742268,2.6951189532117366
B005SPFHZU,6,3.5,0.811111111111111,624.1666666666666,2.693333333333333
B002HAVPLO,6,3.6666666666666665,0.4166666666666667,738.0,2.6916666666666664
B000PSFKE8,6,3.6666666666666665,0.4166666666666667,334.6666666666667,2.6916666666666664
B0025ULYKI,23,3.739130434782609,0.24456521739130435,425.2608695652174,2.690760869565217
B001E5DRJ6,12,3.5,0.8005341880341881,503.3333333333333,2.6901602564102562
B00317F5M2,5,3.8,0.1,643.4,2.6899999999999995
B001ELLB4S,41,3.5609756097560976,0.654006968641115,692.0487804878048,2.688885017421603
B000634IC2,8,3.625,0.5041666666666667,661.75,2.6887499999999998
B002ZOCEVC,15,3.7333333333333334,0.25,348.6,2.6883333333333335
B00283V4GQ,18,3.6666666666666665,0.4035394265232975,404.72222222222223,2.6877284946236557
B001A7RNB6,8,3.625,0.5,380.125,2.6874999999999996
B001E96JYC,17,3.6470588235294117,0.44313725490196076,456.52941176470586,2.685882352941176
B0010VO7HA,7,3.7142857142857144,0.2857142857142857,668.7142857142857,2.685714285714286
B004Y4RCAO,7,3.7142857142857144,0.2857142857142857,366.42857142857144,2.685714285714286
B004X8TIVC,5,3.6,0.55,522.2,2.685
B003OB4B2U,5,3.6,0.55,343.6,2.685
B003DA54UU,6,3.8333333333333335,0.0,247.33333333333334,2.683333333333333
B001EO5WVS,12,3.5,0.7777777777777778,303.8333333333333,2.683333333333333
B0007SNZQ6,8,3.5,0.7708333333333334,255.5,2.68125
B000RUI0MS,7,3.5714285714285716,0.6028138528138528,559.0,2.680844155844156
B0018QE1PK,5,3.6,0.5333333333333333,603.2,2.68
B00584HTX4,9,3.7777777777777777,0.1111111111111111,320.3333333333333,2.6777777777777776
B001KU2TZI,12,3.6666666666666665,0.369949494949495,346.6666666666667,2.677651515151515
B00866AM2G,148,3.6621621621621623,0.38004967629967634,463.9121621621622,2.6775284164034163
B003JMC5MC,11,3.6363636363636362,0.44008264462809915,572.2727272727273,2.677479338842975
B0019SA1MY,8,3.5,0.75,437.0,2.675
B001M074MY,23,3.6956521739130435,0.29347826086956524,247.30434782608697,2.675
B001EQ5GXK,23,3.6956521739130435,0.29347826086956524,247.30434782608697,2.675
B000MIDROQ,14,3.5714285714285716,0.5731292517006803,461.92857142857144,2.671938775510204
B002J65DBO,5,3.6,0.5047619047619047,365.8,2.6714285714285713
B003BGK6Q8,7,3.5714285714285716,0.5714285714285714,198.71428571428572,2.6714285714285713
B00164UZ4A,7,3.5714285714285716,0.5714285714285714,358.85714285714283,2.6714285714285713
B002J6789O,5,3.6,0.5047619047619047,365.8,2.6714285714285713
B000ELWDRI,18,3.5,0.735042735042735,328.8333333333333,2.6705128205128204
B004SRH2B6,456,3.6710526315789473,0.3346791050163541,430.45394736842104,2.6701405736101695
B005GGV19C,5,3.6,0.5,378.6,2.67
B000ICO8GW,28,3.607142857142857,0.48187229437229434,388.39285714285717,2.6695616883116884
B00622CYVS,42,3.6666666666666665,0.3411064425770308,507.42857142857144,2.668998599439776
B000F4ET3U,9,3.6666666666666665,0.3333333333333333,366.44444444444446,2.6666666666666665
B0036VFWO4,6,3.6666666666666665,0.3333333333333333,522.3333333333334,2.6666666666666665
B001J3ZUQ6,45,3.5555555555555554,0.5918983485650152,361.93333333333334,2.666458393458393
B006W5WDS4,74,3.6621621621621623,0.33734631455770886,465.7837837837838,2.664717407880826
B0029XBV0E,7,3.7142857142857144,0.21428571428571427,531.8571428571429,2.6642857142857146
B001KWXKMM,5,3.6,0.48,414.4,2.664
B001ULH7P4,118,3.6271186440677967,0.4159053786951661,391.89830508474574,2.663754664456007
B0025UOMZM,26,3.6153846153846154,0.44175824175824174,307.96153846153845,2.663296703296703
